cartera_id,sucursal_id,sucursal_nombre,periodo_id,anio,mes_numero,cantidad_prestamos,valor_rd
562,19,Neyba,18,2018,9,1954,617116252
563,20,Puerto Plata,18,2018,9,905,632754869
564,21,Río San Juan,18,2018,9,662,318758537
565,22,Salcedo,18,2018,9,1057,796496541
566,23,Samaná,18,2018,9,922,396117418
567,24,San Cristóbal,18,2018,9,1756,576911796
568,25,San Francisco de Macorís,18,2018,9,1926,283873078
569,26,San José de Ocoa,18,2018,9,674,694669021
570,27,San José de las Matas,18,2018,9,1136,522093505
571,28,San Juan de la Maguana,18,2018,9,9484,2859675460
572,29,Santiago,18,2018,9,826,677096976
573,30,Santiago Rodríguez,18,2018,9,976,987285618
574,31,Santo Domingo,18,2018,9,1847,1477029551
575,32,Valverde Mao,18,2018,9,431,443305768
576,33,Villa Riva,18,2018,9,1896,1289220830
577,1,Arenoso,19,2018,10,618,294038185
578,2,Azua,19,2018,10,1878,713001191
579,3,Baní,19,2018,10,681,712107077
580,4,Barahona,19,2018,10,1963,638935683
581,5,Bonao,19,2018,10,461,411499819
582,6,Comendador,19,2018,10,1974,289807270
583,7,Constanza,19,2018,10,1061,827816345
584,8,Cotuí,19,2018,10,1827,1284126072
585,9,Dajabón,19,2018,10,1120,541569508
586,10,El Seibo,19,2018,10,1041,401733652
587,11,Hato Mayor,19,2018,10,1119,967240147
588,12,Higüey,19,2018,10,919,692112033
589,13,La Vega,19,2018,10,653,1063465567
590,15,Moca,19,2018,10,821,698233110
591,16,Monte Plata,19,2018,10,1608,1524321709
592,17,Montecristí,19,2018,10,945,979871522
593,18,Nagua,19,2018,10,867,447073492
594,19,Neyba,19,2018,10,1551,523827188
595,20,Puerto Plata,19,2018,10,1776,595638079
596,21,Río San Juan,19,2018,10,1012,467624728
597,22,Salcedo,19,2018,10,778,419697795
598,23,Samaná,19,2018,10,1233,318964791
599,24,San Cristóbal,19,2018,10,1158,746341436
600,25,San Francisco de Macorís,19,2018,10,748,752821754
601,26,San José de Ocoa,19,2018,10,1157,2034884926
602,27,San José de las Matas,19,2018,10,903,638604372
603,28,San Juan de la Maguana,19,2018,10,4112,1447944009
604,29,Santiago,19,2018,10,439,497751656
605,30,Santiago Rodríguez,19,2018,10,1472,772053314
606,31,Santo Domingo,19,2018,10,1888,1583141415
607,32,Valverde Mao,19,2018,10,977,1874688689
608,33,Villa Riva,19,2018,10,953,378995196
609,1,Arenoso,20,2018,11,643,312367932
610,2,Azua,20,2018,11,1885,802324112
611,3,Baní,20,2018,11,702,730002704
612,4,Barahona,20,2018,11,1967,664004221
613,5,Bonao,20,2018,11,449,417937516
614,6,Comendador,20,2018,11,1993,307361571
615,7,Constanza,20,2018,11,1062,860421744
616,8,Cotuí,20,2018,11,1723,1282981508
617,9,Dajabón,20,2018,11,1115,541023572
618,10,El Seibo,20,2018,11,1045,412788577
619,11,Hato Mayor,20,2018,11,1146,987151911
620,12,Higüey,20,2018,11,953,694281510
621,13,La Vega,20,2018,11,754,1066226149
622,15,Moca,20,2018,11,846,725541829
623,16,Monte Plata,20,2018,11,1625,1757341456
624,17,Montecristí,20,2018,11,951,974043483
625,18,Nagua,20,2018,11,877,439945453
626,19,Neyba,20,2018,11,1565,535751406
627,20,Puerto Plata,20,2018,11,1819,617276339
628,21,Río San Juan,20,2018,11,996,480339724
629,22,Salcedo,20,2018,11,799,441085530
630,23,Samaná,20,2018,11,1213,323869817
631,24,San Cristóbal,20,2018,11,1166,766818940
632,25,San Francisco de Macorís,20,2018,11,759,742658174
633,26,San José de Ocoa,20,2018,11,1158,2060708975
634,27,San José de las Matas,20,2018,11,909,670625688
635,28,San Juan de la Maguana,20,2018,11,4218,1468780844
636,29,Santiago,20,2018,11,467,495765586
637,30,Santiago Rodríguez,20,2018,11,1475,816303241
638,31,Santo Domingo,20,2018,11,1932,1862284958
639,32,Valverde Mao,20,2018,11,980,1840498559
640,33,Villa Riva,20,2018,11,1044,434832958
641,1,Arenoso,21,2018,12,804,363229611
642,2,Azua,21,2018,12,1871,846191793
643,3,Baní,21,2018,12,710,729639649
644,4,Barahona,21,2018,12,1973,691842909
645,5,Bonao,21,2018,12,495,430137395
646,6,Comendador,21,2018,12,1970,311591980
647,7,Constanza,21,2018,12,1060,855655510
648,8,Cotuí,21,2018,12,1856,1342688057
649,9,Dajabón,21,2018,12,1165,569307750
650,10,El Seibo,21,2018,12,1078,433736990
651,11,Hato Mayor,21,2018,12,1177,1007852644
652,12,Higüey,21,2018,12,963,727840231
653,13,La Vega,21,2018,12,945,1128720799
654,15,Moca,21,2018,12,831,750295612
655,16,Monte Plata,21,2018,12,1634,1869409326
656,17,Montecristí,21,2018,12,972,979708568
657,18,Nagua,21,2018,12,1092,480782002
658,19,Neyba,21,2018,12,1570,542724360
659,20,Puerto Plata,21,2018,12,1834,637818850
660,21,Río San Juan,21,2018,12,1144,511663056
661,22,Salcedo,21,2018,12,808,458313779
662,23,Samaná,21,2018,12,1224,328174520
663,24,San Cristóbal,21,2018,12,1165,826717960
664,25,San Francisco de Macorís,21,2018,12,892,941062552
665,26,San José de Ocoa,21,2018,12,1156,2159847025
666,27,San José de las Matas,21,2018,12,908,690029265
667,28,San Juan de la Maguana,21,2018,12,4255,1511586121
668,29,Santiago,21,2018,12,489,523842218
669,30,Santiago Rodríguez,21,2018,12,1466,834647808
670,31,Santo Domingo,21,2018,12,2002,2107503604
671,32,Valverde Mao,21,2018,12,1048,1846647418
672,33,Villa Riva,21,2018,12,1185,455158216
673,1,Arenoso,22,2019,1,1937,311259178
674,2,Azua,22,2019,1,1882,632160807
675,3,Baní,22,2019,1,1177,573936257
676,4,Barahona,22,2019,1,4258,1512614813
677,5,Bonao,22,2019,1,1148,507544001
678,6,Comendador,22,2019,1,1140,2187897001
679,7,Constanza,22,2019,1,1153,494705719
680,8,Cotuí,22,2019,1,1970,696549043
681,9,Dajabón,22,2019,1,504,507137374
682,10,El Seibo,22,2019,1,1212,1004787265
683,11,Hato Mayor,22,2019,1,1644,1875553104
684,12,Higüey,22,2019,1,1088,435248453
685,13,La Vega,22,2019,1,837,364745215
686,15,Moca,22,2019,1,1012,1110197227
687,16,Monte Plata,22,2019,1,1136,834954567
688,17,Montecristí,22,2019,1,819,473600905
689,18,Nagua,22,2019,1,1919,1380387961
690,19,Neyba,22,2019,1,688,731358012
691,20,Puerto Plata,22,2019,1,1032,966875112
692,21,Río San Juan,22,2019,1,949,935790571
693,22,Salcedo,22,2019,1,1219,329265342
694,23,Samaná,22,2019,1,1211,480974778
695,24,San Cristóbal,22,2019,1,1435,817470972
696,25,San Francisco de Macorís,22,2019,1,1859,817545310
697,26,San José de Ocoa,22,2019,1,896,679975204
698,27,San José de las Matas,22,2019,1,1066,1846806699
699,28,San Juan de la Maguana,22,2019,1,972,736393544
700,29,Santiago,22,2019,1,518,430444255
701,30,Santiago Rodríguez,22,2019,1,813,734498138
702,31,Santo Domingo,22,2019,1,1996,2060784952
703,32,Valverde Mao,22,2019,1,1059,867933781
704,33,Villa Riva,22,2019,1,1555,543398832
705,1,Arenoso,23,2019,2,1908,306120406
706,2,Azua,23,2019,2,1889,637573125
707,3,Baní,23,2019,2,1175,564602517
708,4,Barahona,23,2019,2,4150,1490219580
709,5,Bonao,23,2019,2,1150,508162894
710,6,Comendador,23,2019,2,1148,2194273874
711,7,Constanza,23,2019,2,1162,513069113
712,8,Cotuí,23,2019,2,1958,706687970
713,9,Dajabón,23,2019,2,515,510905704
714,10,El Seibo,23,2019,2,1185,1008172545
715,11,Hato Mayor,23,2019,2,1645,1956877984
716,12,Higüey,23,2019,2,1099,423565961
717,13,La Vega,23,2019,2,851,374875830
718,15,Moca,23,2019,2,1034,1100527586
719,16,Monte Plata,23,2019,2,1108,859524152
720,17,Montecristí,23,2019,2,817,478999834
721,18,Nagua,23,2019,2,1917,1429032319
722,19,Neyba,23,2019,2,672,728901740
723,20,Puerto Plata,23,2019,2,1036,967634182
724,21,Río San Juan,23,2019,2,959,962645946
725,22,Salcedo,23,2019,2,1188,323929000
726,23,Samaná,23,2019,2,1215,483631580
727,24,San Cristóbal,23,2019,2,1444,832801910
728,25,San Francisco de Macorís,23,2019,2,1943,819082154
729,26,San José de Ocoa,23,2019,2,884,680058423
730,27,San José de las Matas,23,2019,2,1072,1827652194
731,28,San Juan de la Maguana,23,2019,2,956,735092274
732,29,Santiago,23,2019,2,519,429779327
733,30,Santiago Rodríguez,23,2019,2,849,722575772
734,31,Santo Domingo,23,2019,2,2000,2088823812
735,32,Valverde Mao,23,2019,2,1045,853147482
736,33,Villa Riva,23,2019,2,1562,542971661
737,1,Arenoso,24,2019,3,1901,315043242
738,2,Azua,24,2019,3,1869,632614853
739,3,Baní,24,2019,3,1172,559971172
740,4,Barahona,24,2019,3,4113,1529510710
741,5,Bonao,24,2019,3,1071,504382596
742,6,Comendador,24,2019,3,1123,2184097175
743,7,Constanza,24,2019,3,952,488225909
744,8,Cotuí,24,2019,3,1939,723061965
745,9,Dajabón,24,2019,3,500,501997448
746,10,El Seibo,24,2019,3,1235,1025587881
747,11,Hato Mayor,24,2019,3,1641,2000916822
748,12,Higüey,24,2019,3,1088,425021234
749,13,La Vega,24,2019,3,769,371445328
750,15,Moca,24,2019,3,1035,1072867876
751,16,Monte Plata,24,2019,3,1088,867617600
752,17,Montecristí,24,2019,3,815,488276894
753,18,Nagua,24,2019,3,1823,1404242300
754,19,Neyba,24,2019,3,655,773460694
755,20,Puerto Plata,24,2019,3,1008,963133766
756,21,Río San Juan,24,2019,3,945,958339475
757,22,Salcedo,24,2019,3,1080,307573411
758,23,Samaná,24,2019,3,1153,485917781
759,24,San Cristóbal,24,2019,3,1426,803318466
760,25,San Francisco de Macorís,24,2019,3,1917,820100477
761,26,San José de Ocoa,24,2019,3,875,645597517
762,27,San José de las Matas,24,2019,3,1058,1868186637
763,28,San Juan de la Maguana,24,2019,3,939,740460084
764,29,Santiago,24,2019,3,505,433544390
765,30,Santiago Rodríguez,24,2019,3,843,735038143
766,31,Santo Domingo,24,2019,3,2012,1993507041
767,32,Valverde Mao,24,2019,3,1036,882764935
768,33,Villa Riva,24,2019,3,1566,543850759
769,1,Arenoso,25,2019,4,1658,300545243
770,2,Azua,25,2019,4,1826,622917375
771,3,Baní,25,2019,4,1128,555014530
772,4,Barahona,25,2019,4,3701,1519529348
773,5,Bonao,25,2019,4,1051,503934670
774,6,Comendador,25,2019,4,1054,2171144509
775,7,Constanza,25,2019,4,731,451203303
776,8,Cotuí,25,2019,4,1659,702009703
777,9,Dajabón,25,2019,4,463,540947907
778,10,El Seibo,25,2019,4,1212,1029692937
779,11,Hato Mayor,25,2019,4,1628,1954247335
780,12,Higüey,25,2019,4,1041,397178792
781,13,La Vega,25,2019,4,635,335567085
782,15,Moca,25,2019,4,879,1040692090
783,16,Monte Plata,25,2019,4,1085,835416744
784,17,Montecristí,25,2019,4,800,482998254
785,18,Nagua,25,2019,4,1810,1434179507
786,19,Neyba,25,2019,4,607,768399936
787,20,Puerto Plata,25,2019,4,930,995798560
788,21,Río San Juan,25,2019,4,871,936451364
789,22,Salcedo,25,2019,4,1077,304134101
790,23,Samaná,25,2019,4,1004,437098006
791,24,San Cristóbal,25,2019,4,1417,802082949
792,25,San Francisco de Macorís,25,2019,4,1808,816680946
793,26,San José de Ocoa,25,2019,4,872,642892226
794,27,San José de las Matas,25,2019,4,984,1848813406
795,28,San Juan de la Maguana,25,2019,4,911,747969639
796,29,Santiago,25,2019,4,485,471065800
797,30,Santiago Rodríguez,25,2019,4,826,729335133
798,31,Santo Domingo,25,2019,4,1966,1714606202
799,32,Valverde Mao,25,2019,4,1036,891321373
800,33,Villa Riva,25,2019,4,1479,539907360
801,1,Arenoso,26,2019,5,1660,302755396
802,2,Azua,26,2019,5,1793,642758181
803,3,Baní,26,2019,5,1128,555972980
804,4,Barahona,26,2019,5,3653,1609912530
805,5,Bonao,26,2019,5,1021,497352108
806,6,Comendador,26,2019,5,1082,2220790335
807,7,Constanza,26,2019,5,743,441626799
808,8,Cotuí,26,2019,5,1676,703276060
809,9,Dajabón,26,2019,5,515,587009002
810,10,El Seibo,26,2019,5,1207,1070023022
811,11,Hato Mayor,26,2019,5,1611,1978059267
812,12,Higüey,26,2019,5,1013,408357260
813,13,La Vega,26,2019,5,649,322802092
814,15,Moca,26,2019,5,758,1155643930
815,16,Monte Plata,26,2019,5,1075,840873706
816,17,Montecristí,26,2019,5,803,473551602
817,18,Nagua,26,2019,5,1617,1428600128
818,19,Neyba,26,2019,5,610,774182198
819,20,Puerto Plata,26,2019,5,918,944522366
820,21,Río San Juan,26,2019,5,797,914745483
821,22,Salcedo,26,2019,5,1040,295430223
822,23,Samaná,26,2019,5,1076,394055079
823,24,San Cristóbal,26,2019,5,1424,826328531
824,25,San Francisco de Macorís,26,2019,5,1783,742095418
825,26,San José de Ocoa,26,2019,5,889,639803486
826,27,San José de las Matas,26,2019,5,929,1928006368
827,28,San Juan de la Maguana,26,2019,5,934,755857463
828,29,Santiago,26,2019,5,446,471899432
829,30,Santiago Rodríguez,26,2019,5,833,818309631
830,31,Santo Domingo,26,2019,5,1950,1686321647
831,32,Valverde Mao,26,2019,5,1017,826311905
832,33,Villa Riva,26,2019,5,1481,546069381
833,1,Arenoso,27,2019,6,1655,298856444
834,2,Azua,27,2019,6,1764,638204907
835,3,Baní,27,2019,6,1160,557822770
836,4,Barahona,27,2019,6,3684,1635361777
837,5,Bonao,27,2019,6,1010,519731427
838,6,Comendador,27,2019,6,1088,2286082712
839,7,Constanza,27,2019,6,807,390751453
840,8,Cotuí,27,2019,6,1658,705846002
841,9,Dajabón,27,2019,6,493,565263778
842,10,El Seibo,27,2019,6,1213,1081006958
843,11,Hato Mayor,27,2019,6,1548,1836996715
844,12,Higüey,27,2019,6,985,411636417
845,13,La Vega,27,2019,6,712,385916554
846,15,Moca,27,2019,6,817,1114828234
847,16,Monte Plata,27,2019,6,890,751233249
848,17,Montecristí,27,2019,6,785,436203594
849,18,Nagua,27,2019,6,1645,1426287022
850,19,Neyba,27,2019,6,600,779774447
851,20,Puerto Plata,27,2019,6,1072,963490048
852,21,Río San Juan,27,2019,6,841,908204655
853,22,Salcedo,27,2019,6,1019,289228835
854,23,Samaná,27,2019,6,1088,357678098
855,24,San Cristóbal,27,2019,6,1417,764614320
856,25,San Francisco de Macorís,27,2019,6,1744,701490515
857,26,San José de Ocoa,27,2019,6,895,640204058
858,27,San José de las Matas,27,2019,6,997,1896384203
859,28,San Juan de la Maguana,27,2019,6,966,779890774
860,29,Santiago,27,2019,6,429,470423726
861,30,Santiago Rodríguez,27,2019,6,805,813468165
862,31,Santo Domingo,27,2019,6,1829,1646194216
863,32,Valverde Mao,27,2019,6,899,860745441
864,33,Villa Riva,27,2019,6,1489,551536870
865,1,Arenoso,28,2019,7,1627,303663076
866,2,Azua,28,2019,7,1743,641591917
867,3,Baní,28,2019,7,1157,553616276
868,4,Barahona,28,2019,7,3258,1596465140
869,5,Bonao,28,2019,7,999,513199619
870,6,Comendador,28,2019,7,1109,2365473518
871,7,Constanza,28,2019,7,811,389432176
872,8,Cotuí,28,2019,7,1621,743134964
873,9,Dajabón,28,2019,7,467,549566386
874,10,El Seibo,28,2019,7,1213,1078719354
875,11,Hato Mayor,28,2019,7,1544,1798695876
876,12,Higüey,28,2019,7,959,401396204
877,13,La Vega,28,2019,7,723,395313858
878,15,Moca,28,2019,7,862,1091380618
879,16,Monte Plata,28,2019,7,894,731848565
880,17,Montecristí,28,2019,7,790,455080461
881,18,Nagua,28,2019,7,1707,1388028271
882,19,Neyba,28,2019,7,593,767189062
883,20,Puerto Plata,28,2019,7,1070,969953556
884,21,Río San Juan,28,2019,7,864,918995497
885,22,Salcedo,28,2019,7,1004,283420715
886,23,Samaná,28,2019,7,1030,347808915
887,24,San Cristóbal,28,2019,7,1471,752021958
888,25,San Francisco de Macorís,28,2019,7,1720,709265448
889,26,San José de Ocoa,28,2019,7,892,640409289
890,27,San José de las Matas,28,2019,7,1005,1855467408
891,28,San Juan de la Maguana,28,2019,7,946,774866491
892,29,Santiago,28,2019,7,435,417213525
893,30,Santiago Rodríguez,28,2019,7,784,839048866
894,31,Santo Domingo,28,2019,7,1794,1683175798
895,32,Valverde Mao,28,2019,7,881,1084059675
896,33,Villa Riva,28,2019,7,1524,549721080
897,1,Arenoso,29,2019,8,1622,306128223
898,2,Azua,29,2019,8,1707,626488267
899,3,Baní,29,2019,8,1144,550320776
900,4,Barahona,29,2019,8,3257,1614307375
901,5,Bonao,29,2019,8,1118,507194672
902,6,Comendador,29,2019,8,1115,2429904974
903,7,Constanza,29,2019,8,704,364471109
904,8,Cotuí,29,2019,8,1558,733312539
905,9,Dajabón,29,2019,8,444,564233897
906,10,El Seibo,29,2019,8,1191,1078330146
907,11,Hato Mayor,29,2019,8,1556,1883996873
908,12,Higüey,29,2019,8,933,384301556
909,13,La Vega,29,2019,8,634,365843738
910,15,Moca,29,2019,8,765,1111509300
911,16,Monte Plata,29,2019,8,894,742379033
912,17,Montecristí,29,2019,8,787,461423549
913,18,Nagua,29,2019,8,1698,1429036907
914,19,Neyba,29,2019,8,585,794290481
915,20,Puerto Plata,29,2019,8,1054,966054143
916,21,Río San Juan,29,2019,8,821,839511965
917,22,Salcedo,29,2019,8,985,273076445
918,23,Samaná,29,2019,8,936,325911066
919,24,San Cristóbal,29,2019,8,1472,752551254
920,25,San Francisco de Macorís,29,2019,8,1685,683383378
921,26,San José de Ocoa,29,2019,8,886,693596404
922,27,San José de las Matas,29,2019,8,986,1809003192
923,28,San Juan de la Maguana,29,2019,8,917,788646975
924,29,Santiago,29,2019,8,423,418757397
925,30,Santiago Rodríguez,29,2019,8,740,836148094
926,31,Santo Domingo,29,2019,8,1748,1965325497
927,32,Valverde Mao,29,2019,8,877,1020497805
928,33,Villa Riva,29,2019,8,1540,552776422
929,1,Arenoso,30,2019,9,1629,310837290
930,2,Azua,30,2019,9,1693,618430188
931,3,Baní,30,2019,9,1150,552024154
932,4,Barahona,30,2019,9,3229,1626394840
933,5,Bonao,30,2019,9,1106,533789900
934,6,Comendador,30,2019,9,1121,2507150864
935,7,Constanza,30,2019,9,648,352849723
936,8,Cotuí,30,2019,9,1536,731988330
937,9,Dajabón,30,2019,9,423,519841264
938,10,El Seibo,30,2019,9,1193,1077766779
939,11,Hato Mayor,30,2019,9,1570,1880147288
940,12,Higüey,30,2019,9,931,400615066
941,13,La Vega,30,2019,9,551,330760770
942,15,Moca,30,2019,9,689,1131275754
943,16,Monte Plata,30,2019,9,880,751925381
944,17,Montecristí,30,2019,9,782,464534754
945,18,Nagua,30,2019,9,1634,1435421880
946,19,Neyba,30,2019,9,586,799428869
947,20,Puerto Plata,30,2019,9,1020,952702675
948,21,Río San Juan,30,2019,9,782,807910859
949,22,Salcedo,30,2019,9,954,266331752
950,23,Samaná,30,2019,9,908,314990158
951,24,San Cristóbal,30,2019,9,1457,753248792
952,25,San Francisco de Macorís,30,2019,9,1669,693589630
953,26,San José de Ocoa,30,2019,9,898,694548795
954,27,San José de las Matas,30,2019,9,931,1720986274
955,28,San Juan de la Maguana,30,2019,9,892,795001654
956,29,Santiago,30,2019,9,415,419116226
957,30,Santiago Rodríguez,30,2019,9,722,887521522
958,31,Santo Domingo,30,2019,9,1727,1981187843
959,32,Valverde Mao,30,2019,9,863,1003319538
960,33,Villa Riva,30,2019,9,1545,559658646
961,1,Arenoso,31,2019,10,1617,312627610
962,2,Azua,31,2019,10,1702,643763471
963,3,Baní,31,2019,10,1141,566043945
964,4,Barahona,31,2019,10,3343,1662898039
965,5,Bonao,31,2019,10,1102,538307718
966,6,Comendador,31,2019,10,1116,2561822686
967,7,Constanza,31,2019,10,599,427802379
968,8,Cotuí,31,2019,10,1540,748067749
969,9,Dajabón,31,2019,10,458,555304818
970,10,El Seibo,31,2019,10,1222,1099228686
971,11,Hato Mayor,31,2019,10,1577,1991475281
972,12,Higüey,31,2019,10,962,435911050
973,13,La Vega,31,2019,10,494,308837109
974,15,Moca,31,2019,10,629,1077508141
975,16,Monte Plata,31,2019,10,898,786276557
976,17,Montecristí,31,2019,10,816,470616031
977,18,Nagua,31,2019,10,1569,1406368608
978,19,Neyba,31,2019,10,593,825349720
979,20,Puerto Plata,31,2019,10,951,922927047
980,21,Río San Juan,31,2019,10,750,801371456
981,22,Salcedo,31,2019,10,946,264643463
982,23,Samaná,31,2019,10,875,399804361
983,24,San Cristóbal,31,2019,10,1435,806874696
984,25,San Francisco de Macorís,31,2019,10,1674,737917408
985,26,San José de Ocoa,31,2019,10,904,688045630
986,27,San José de las Matas,31,2019,10,876,1652309678
987,28,San Juan de la Maguana,31,2019,10,914,825429124
988,29,Santiago,31,2019,10,376,439345454
989,30,Santiago Rodríguez,31,2019,10,725,926193920
990,31,Santo Domingo,31,2019,10,1807,2143401217
991,32,Valverde Mao,31,2019,10,865,940494343
992,33,Villa Riva,31,2019,10,1548,564548282
993,1,Arenoso,32,2019,11,563,351780442
994,2,Azua,32,2019,11,1694,824457713
995,3,Baní,32,2019,11,602,824466877
996,4,Barahona,32,2019,11,1551,762020157
997,5,Bonao,32,2019,11,388,436722790
998,6,Comendador,32,2019,11,1601,314532457
999,7,Constanza,32,2019,11,872,952186576
1000,8,Cotuí,32,2019,11,1502,1359311002
1001,9,Dajabón,32,2019,11,1135,562842585
1002,10,El Seibo,32,2019,11,988,446541683
1003,11,Hato Mayor,32,2019,11,1252,1130734457
1004,12,Higüey,32,2019,11,952,830519875
1005,13,La Vega,32,2019,11,752,1104997531
1006,15,Moca,32,2019,11,708,940412274
1007,16,Monte Plata,32,2019,11,1591,2121867816
1008,17,Montecristí,32,2019,11,1001,936447013
1009,18,Nagua,32,2019,11,642,435044904
1010,19,Neyba,32,2019,11,1565,578198876
1011,20,Puerto Plata,32,2019,11,1723,666370607
1012,21,Río San Juan,32,2019,11,1108,553922564
1013,22,Salcedo,32,2019,11,823,480105640
1014,23,Samaná,32,2019,11,949,269032682
1015,24,San Cristóbal,32,2019,11,916,834170023
1016,25,San Francisco de Macorís,32,2019,11,775,882249402
1017,26,San José de Ocoa,32,2019,11,1109,2556788717
1018,27,San José de las Matas,32,2019,11,896,680677027
1019,28,San Juan de la Maguana,32,2019,11,3363,1674973153
1020,29,Santiago,32,2019,11,470,583138380
1021,30,Santiago Rodríguez,32,2019,11,1421,806851653
1022,31,Santo Domingo,32,2019,11,1863,2218945975
1023,32,Valverde Mao,32,2019,11,873,1614400455
1024,33,Villa Riva,32,2019,11,1008,442995885
1025,1,Arenoso,33,2019,12,673,386658089
1026,2,Azua,33,2019,12,1719,899190349
1027,3,Baní,33,2019,12,606,843472489
1028,4,Barahona,33,2019,12,1578,784463244
1029,5,Bonao,33,2019,12,428,448811979
1030,6,Comendador,33,2019,12,1577,317157808
1031,7,Constanza,33,2019,12,783,867506849
1032,8,Cotuí,33,2019,12,1647,1364382272
1033,9,Dajabón,33,2019,12,1180,577127351
1034,10,El Seibo,33,2019,12,1001,449023266
1035,11,Hato Mayor,33,2019,12,1293,1149232958
1036,12,Higüey,33,2019,12,958,818530784
1037,13,La Vega,33,2019,12,871,1066071426
1038,15,Moca,33,2019,12,791,946448446
1039,16,Monte Plata,33,2019,12,1591,2268985539
1040,17,Montecristí,33,2019,12,1130,957121140
1041,18,Nagua,33,2019,12,790,466699427
1042,19,Neyba,33,2019,12,1566,588820008
1043,20,Puerto Plata,33,2019,12,1743,685886513
1044,21,Río San Juan,33,2019,12,1099,574748987
1045,22,Salcedo,33,2019,12,653,488382109
1046,23,Samaná,33,2019,12,862,250371220
1047,24,San Cristóbal,33,2019,12,922,858188711
1048,25,San Francisco de Macorís,33,2019,12,900,911044711
1049,26,San José de Ocoa,33,2019,12,1108,2590467255
1050,27,San José de las Matas,33,2019,12,902,687318708
1051,28,San Juan de la Maguana,33,2019,12,3462,1702441857
1052,29,Santiago,33,2019,12,488,628665330
1053,30,Santiago Rodríguez,33,2019,12,1408,832896312
1054,31,Santo Domingo,33,2019,12,2075,2776359362
1055,32,Valverde Mao,33,2019,12,958,1609690763
1056,33,Villa Riva,33,2019,12,1036,451603070
1057,1,Arenoso,34,2020,1,635,393036681
1058,2,Azua,34,2020,1,1071,906860480
1059,3,Baní,34,2020,1,500,849248514
1060,4,Barahona,34,2020,1,857,787597534
1061,5,Bonao,34,2020,1,389,427561470
1062,6,Comendador,34,2020,1,1308,322617152
1063,7,Constanza,34,2020,1,449,864249023
1064,8,Cotuí,34,2020,1,1379,1380352900
1065,9,Dajabón,34,2020,1,1021,583300956
1066,10,El Seibo,34,2020,1,893,461332283
1067,11,Hato Mayor,34,2020,1,1226,1164731179
1068,12,Higüey,34,2020,1,844,804937387
1069,13,La Vega,34,2020,1,780,1060672489
1070,15,Moca,34,2020,1,726,954784741
1071,16,Monte Plata,34,2020,1,1334,2350046945
1072,17,Montecristí,34,2020,1,936,976762450
1073,18,Nagua,34,2020,1,736,485810018
1074,19,Neyba,34,2020,1,1220,586824347
1075,20,Puerto Plata,34,2020,1,1511,684849238
1076,21,Río San Juan,34,2020,1,976,580712539
1077,22,Salcedo,34,2020,1,646,476487009
1078,23,Samaná,34,2020,1,621,250354656
1079,24,San Cristóbal,34,2020,1,687,867443263
1080,25,San Francisco de Macorís,34,2020,1,906,928290087
1081,26,San José de Ocoa,34,2020,1,829,2611442640
1082,27,San José de las Matas,34,2020,1,864,683755947
1083,28,San Juan de la Maguana,34,2020,1,1367,1732435039
1084,29,Santiago,34,2020,1,481,653408260
1085,30,Santiago Rodríguez,34,2020,1,1241,839072832
1086,31,Santo Domingo,34,2020,1,1665,2747442226
1087,32,Valverde Mao,34,2020,1,731,1575988994
1088,33,Villa Riva,34,2020,1,904,461465982
1089,1,Arenoso,35,2020,2,705,392731905
1090,2,Azua,35,2020,2,1740,885110908
1091,3,Baní,35,2020,2,605,860298859
1092,4,Barahona,35,2020,2,1575,829952781
1093,5,Bonao,35,2020,2,445,439105966
1094,6,Comendador,35,2020,2,1571,331091109
1095,7,Constanza,35,2020,2,792,863516035
1096,8,Cotuí,35,2020,2,1680,1376957453
1097,9,Dajabón,35,2020,2,1173,590551086
1098,10,El Seibo,35,2020,2,999,461409041
1099,11,Hato Mayor,35,2020,2,1257,1176134184
1100,12,Higüey,35,2020,2,967,801603567
1101,13,La Vega,35,2020,2,912,1020842025
1102,15,Moca,35,2020,2,783,957018058
1103,16,Monte Plata,35,2020,2,1601,2233727099
1104,17,Montecristí,35,2020,2,1181,967630624
1105,18,Nagua,35,2020,2,821,495524391
1106,19,Neyba,35,2020,2,1579,591163304
1107,21,Río San Juan,35,2020,2,1099,586366864
1108,22,Salcedo,35,2020,2,663,495597626
1109,23,Samaná,35,2020,2,846,246919805
1110,24,San Cristóbal,35,2020,2,879,837722018
1111,25,San Francisco de Macorís,35,2020,2,932,927534047
1112,26,San José de Ocoa,35,2020,2,1097,2618891395
1113,27,San José de las Matas,35,2020,2,899,687082641
1114,28,San Juan de la Maguana,35,2020,2,3385,1770866488
1115,29,Santiago,35,2020,2,490,603298423
1116,30,Santiago Rodríguez,35,2020,2,1388,807768760
1117,31,Santo Domingo,35,2020,2,2144,2430855903
1118,32,Valverde Mao,35,2020,2,960,1553335405
1119,33,Villa Riva,35,2020,2,1046,461381491
1120,1,Arenoso,36,2020,3,700,388378661
1121,2,Azua,36,2020,3,1742,875534470
1122,3,Baní,36,2020,3,607,864550145
1123,4,Barahona,36,2020,3,1532,814849106
1124,5,Bonao,36,2020,3,432,437132401
1125,6,Comendador,36,2020,3,1564,329170441
1126,7,Constanza,36,2020,3,790,864188722
1127,8,Cotuí,36,2020,3,1680,1336373353
1128,9,Dajabón,36,2020,3,1160,602975054
